Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6e-06,20.647055,[12 49] ; [21 10],[21.88043478 39.11956522] ; [11.11956522 19.88043478],1
s2,1,0.000347,12.8,[16 48] ; [20 12],[24. 40.] ; [12. 20.],1
p4,1,0.000992,10.84297,[22 41] ; [22  9],[29.4893617 33.5106383] ; [14.5106383 16.4893617],1
u3,1,0.002595,9.072581,[ 7 28] ; [7 3],[10.88888889 24.11111111] ; [3.11111111 6.88888889],0
p3,1,0.004184,8.201999,[16 48] ; [17 14],[22.23157895 41.76842105] ; [10.76842105 20.23157895],0
v3,1,0.007523,7.143651,[ 9 54] ; [12 19],[14.07446809 48.92553191] ; [ 6.92553191 24.07446809],0
s7,1,0.009544,6.718102,[15 46] ; [16 15],[20.55434783 40.44565217] ; [10.44565217 20.55434783],0
p10,1,0.014582,5.966238,[30 33] ; [23  8],[35.5212766 27.4787234] ; [17.4787234 13.5212766],0
p9,1,0.018986,5.502843,[37 24] ; [27  5],[41.97849462 19.02150538] ; [22.02150538  9.97849462],0
d4,1,0.029096,4.761905,[31 33] ; [23  9],[36. 28.] ; [18. 14.],0
a3,1,0.03006,4.705882,[29 35] ; [22 10],[34. 30.] ; [17. 15.],0
s6,1,0.040819,4.183516,[24 40] ; [18 12],[28.59574468 35.40425532] ; [13.40425532 16.59574468],0
d1,1,0.046568,3.960938,[17 47] ; [15 17],[21.33333333 42.66666667] ; [10.66666667 21.33333333],0
n5,1,0.074035,3.191209,[43 21] ; [27  5],[46.66666667 17.33333333] ; [23.33333333  8.66666667],0
n2,1,0.076756,3.132284,[20 12] ; [10  1],[22.3255814  9.6744186] ; [7.6744186 3.3255814],0
s8,1,0.104377,2.637363,[14 50] ; [12 20],[17.33333333 46.66666667] ; [ 8.66666667 23.33333333],0
n1,1,0.105023,2.627566,[11 20] ; [7 4],[13.28571429 17.71428571] ; [4.71428571 6.28571429],0
p7,1,0.10888,2.570404,[28 36] ; [19 12],[31.66315789 32.33684211] ; [15.33684211 15.66315789],0
s3,1,0.113226,2.50861,[22 39] ; [17 15],[25.58064516 35.41935484] ; [13.41935484 18.58064516],0
p11,1,0.138117,2.198809,[36 28] ; [23  9],[39.33333333 24.66666667] ; [19.66666667 12.33333333],0
d5,1,0.146704,2.106187,[32 32] ; [21 11],[35.33333333 28.66666667] ; [17.66666667 14.33333333],0
a4,1,0.148515,2.087437,[20 43] ; [15 17],[23.21052632 39.78947368] ; [11.78947368 20.21052632],0
r3,1,0.148562,2.086957,[43 21] ; [26  6],[46. 18.] ; [23.  9.],0
a6,1,0.179712,1.8,[27 37] ; [ 9 23],[24. 40.] ; [12. 20.],0
b5,1,0.193931,1.6875,[29 35] ; [19 13],[32. 32.] ; [16. 16.],0
p2,1,0.194866,1.680439,[36 27] ; [22  9],[38.87234043 24.12765957] ; [19.12765957 11.87234043],0
b3,1,0.205811,1.600651,[14 25] ; [ 5 19],[11.76190476 27.23809524] ; [ 7.23809524 16.76190476],0
b2,1,0.205811,1.600651,[14 25] ; [ 5 19],[11.76190476 27.23809524] ; [ 7.23809524 16.76190476],0
u1,1,0.213374,1.548387,[ 1 63] ; [ 2 30],[ 2. 62.] ; [ 1. 31.],0
b4,1,0.247802,1.335652,[36 28] ; [14 18],[33.33333333 30.66666667] ; [16.66666667 15.33333333],0
a1,1,0.266874,1.232745,[ 6 58] ; [ 1 31],[ 4.66666667 59.33333333] ; [ 2.33333333 29.66666667],0
p6,1,0.2907,1.116378,[14 47] ; [10 20],[16.08791209 44.91208791] ; [ 7.91208791 22.08791209],0
n4,1,0.290836,1.11575,[39 25] ; [23  9],[41.33333333 22.66666667] ; [20.66666667 11.33333333],0
p5,1,0.29627,1.090909,[ 4 60] ; [ 4 28],[ 5.33333333 58.66666667] ; [ 2.66666667 29.33333333],0
s5,1,0.321537,0.982686,[11 51] ; [ 8 22],[12.80434783 49.19565217] ; [ 6.19565217 23.80434783],0
p8,1,0.349239,0.876221,[21 42] ; [13 17],[23.03225806 39.96774194] ; [10.96774194 19.03225806],0
v4,1,0.356335,0.850767,[46 18] ; [25  6],[47.83157895 16.16842105] ; [23.16842105  7.83157895],0
d3,1,0.361935,0.831169,[20 44] ; [13 19],[22. 42.] ; [11. 21.],0
d2,1,0.36997,0.803765,[25 37] ; [16 16],[27.04255319 34.95744681] ; [13.95744681 18.04255319],0
a2,1,0.371093,0.8,[ 3 61] ; [ 3 29],[ 4. 60.] ; [ 2. 30.],0
a8,1,0.408331,0.683656,[ 5 57] ; [ 1 28],[ 4.08791209 57.91208791] ; [ 1.91208791 27.08791209],0
b1,1,0.468939,0.524476,[33 31] ; [19 13],[34.66666667 29.33333333] ; [17.33333333 14.66666667],0
p1,1,0.512691,0.428571,[ 9 55] ; [ 3 29],[ 8. 56.] ; [ 4. 28.],0
a5,1,0.563618,0.333478,[30 34] ; [17 15],[31.33333333 32.66666667] ; [15.66666667 16.33333333],0
n6,1,0.640429,0.218182,[45 19] ; [21 11],[44. 20.] ; [22. 10.],0
r2,1,0.661066,0.192232,[44 19] ; [23  8],[44.90425532 18.09574468] ; [22.09574468  8.90425532],0
u2,1,0.869456,0.027011,[13 22] ; [4 6],[13.22222222 21.77777778] ; [3.77777778 6.22222222],0
r4,1,0.884836,0.020979,[29 35] ; [15 17],[29.33333333 34.66666667] ; [14.66666667 17.33333333],0
n3,1,0.946372,0.004524,[20 12] ; [7 4],[20.09302326 11.90697674] ; [6.90697674 4.09302326],0
s4,1,1.0,0.0,[12 52] ; [ 6 26],[12. 52.] ; [ 6. 26.],0
s1,1,1.0,0.0,[ 2 62] ; [ 1 31],[ 2. 62.] ; [ 1. 31.],0
